Generation,GenomeID,Fitness,Nodes,Connections,Timestamp
1,1,0.001995563507080078,3,17,2025-12-19T15:35:31.394703
1,2,0.0014679431915283203,3,17,2025-12-19T15:35:31.394703
1,3,0.0020112991333007812,3,17,2025-12-19T15:35:31.394703
1,4,10.001916885375977,3,17,2025-12-19T15:35:31.395697
1,5,10.001991987228394,3,17,2025-12-19T15:35:31.395697
1,6,0.002001047134399414,3,17,2025-12-19T15:35:31.396845
1,7,10.000998735427856,3,17,2025-12-19T15:35:31.396845
1,8,0.0023550987243652344,3,17,2025-12-19T15:35:31.396845
1,9,0.001506805419921875,3,17,2025-12-19T15:35:31.397840
1,10,0.0020093917846679688,3,17,2025-12-19T15:35:31.397840
1,11,0.001001119613647461,3,17,2025-12-19T15:35:31.397840
1,12,2.0098657608032227,3,17,2025-12-19T15:35:31.398843
1,13,10.002000570297241,3,17,2025-12-19T15:35:31.408804
1,14,10.001502990722656,3,17,2025-12-19T15:35:31.409813
1,15,10.002009153366089,3,17,2025-12-19T15:35:31.409813
1,16,10.001508235931396,3,17,2025-12-19T15:35:31.409813
1,17,10.002010822296143,3,17,2025-12-19T15:35:31.410686
1,18,10.00200605392456,3,17,2025-12-19T15:35:31.410686
1,19,0.0010273456573486328,3,17,2025-12-19T15:35:31.411695
1,20,10.001789093017578,3,17,2025-12-19T15:35:31.411695
1,21,12.004518747329712,3,17,2025-12-19T15:35:31.412706
1,22,10.00200629234314,3,17,2025-12-19T15:35:31.412706
1,23,0.0029990673065185547,3,17,2025-12-19T15:35:31.412706
1,24,0.001947641372680664,3,17,2025-12-19T15:35:31.413707
1,25,0.0015079975128173828,3,17,2025-12-19T15:35:31.413707
1,26,10.00098466873169,3,17,2025-12-19T15:35:31.413707
1,27,0.0019989013671875,3,17,2025-12-19T15:35:31.415218
1,28,0.001499176025390625,3,17,2025-12-19T15:35:31.415218
1,29,10.001007080078125,3,17,2025-12-19T15:35:31.416230
1,30,10.002026557922363,3,17,2025-12-19T15:35:31.416230
2,6,0.0020139217376708984,3,17,2025-12-19T15:35:31.654358
2,31,10.002002477645874,3,18,2025-12-19T15:35:31.656399
2,26,10.001919031143188,3,17,2025-12-19T15:35:31.658903
2,12,0.0010042190551757812,3,17,2025-12-19T15:35:31.662726
2,32,10.001536846160889,4,19,2025-12-19T15:35:31.663729
2,33,10.002009153366089,3,16,2025-12-19T15:35:31.665238
2,15,10.001004934310913,3,17,2025-12-19T15:35:31.667249
2,22,0.0014808177947998047,3,17,2025-12-19T15:35:31.672784
2,34,10.001004695892334,3,16,2025-12-19T15:35:31.673796
2,35,10.001005411148071,2,10,2025-12-19T15:35:31.676310
2,36,10.001505613327026,4,19,2025-12-19T15:35:31.678312
2,37,0.0020079612731933594,4,18,2025-12-19T15:35:31.679312
2,38,12.009102821350098,2,10,2025-12-19T15:35:31.680310
2,17,10.001000881195068,3,17,2025-12-19T15:35:31.680730
2,13,10.002366542816162,3,17,2025-12-19T15:35:31.681737
2,39,0.0010066032409667969,3,16,2025-12-19T15:35:31.682770
2,40,10.00200867652893,3,16,2025-12-19T15:35:31.685281
2,41,10.001509428024292,3,17,2025-12-19T15:35:31.689353
2,42,12.006519079208374,3,17,2025-12-19T15:35:31.690743
2,30,0.0025086402893066406,3,17,2025-12-19T15:35:31.691750
2,18,0.0020096302032470703,3,17,2025-12-19T15:35:31.692759
2,43,0.008013010025024414,4,19,2025-12-19T15:35:31.693760
2,44,10.002014875411987,3,13,2025-12-19T15:35:31.695268
2,45,12.011005640029907,3,17,2025-12-19T15:35:31.697298
2,46,0.004497051239013672,3,17,2025-12-19T15:35:31.697298
2,47,10.00452470779419,4,19,2025-12-19T15:35:31.698310
2,48,0.003452777862548828,4,19,2025-12-19T15:35:31.698310
2,21,12.009073257446289,3,17,2025-12-19T15:35:31.700310
2,3,10.002346992492676,3,17,2025-12-19T15:35:31.722775
2,49,10.08411169052124,3,16,2025-12-19T15:35:31.723774
3,31,10.002000331878662,3,18,2025-12-19T15:35:31.809069
3,6,0.003020763397216797,3,17,2025-12-19T15:35:31.809069
3,50,0,2,10,2025-12-19T15:35:31.810070
3,33,10.001012563705444,3,16,2025-12-19T15:35:31.810070
3,32,10.001001119613647,4,19,2025-12-19T15:35:31.810070
3,51,10.001542329788208,3,16,2025-12-19T15:35:31.811070
3,52,0.0015702247619628906,4,18,2025-12-19T15:35:31.811070
3,49,0.0010368824005126953,3,16,2025-12-19T15:35:31.812071
3,3,0.0005097389221191406,3,17,2025-12-19T15:35:31.812071
3,53,0.002578258514404297,3,16,2025-12-19T15:35:31.812071
3,54,10.000993251800537,3,15,2025-12-19T15:35:31.813069
3,55,10.001999139785767,3,11,2025-12-19T15:35:31.814069
3,21,10.002002716064453,3,17,2025-12-19T15:35:31.814069
3,42,12.004533767700195,3,17,2025-12-19T15:35:31.814069
3,56,0.0010137557983398438,2,10,2025-12-19T15:35:31.815067
3,57,10.002000331878662,4,19,2025-12-19T15:35:31.815067
3,58,10.001002788543701,4,19,2025-12-19T15:35:31.815067
3,59,10.001002073287964,4,18,2025-12-19T15:35:31.815067
3,60,12.007751941680908,3,16,2025-12-19T15:35:31.816883
3,61,0.0015063285827636719,3,16,2025-12-19T15:35:31.816883
3,62,12.003007173538208,4,19,2025-12-19T15:35:31.818330
3,38,0.0010061264038085938,2,10,2025-12-19T15:35:31.818330
3,36,0.0030012130737304688,4,19,2025-12-19T15:35:31.819341
3,63,0.0010077953338623047,2,10,2025-12-19T15:35:31.819341
3,64,10.001002311706543,2,10,2025-12-19T15:35:31.820341
3,45,0.0021703243255615234,3,17,2025-12-19T15:35:31.820341
3,47,0.0019953250885009766,4,19,2025-12-19T15:35:31.821341
3,65,0.002512216567993164,5,20,2025-12-19T15:35:31.821341
3,66,10.001006603240967,3,17,2025-12-19T15:35:31.821341
3,67,10.002007484436035,3,17,2025-12-19T15:35:31.822350
4,51,10.002355813980103,3,16,2025-12-19T15:35:31.918692
4,33,0.0019073486328125,3,16,2025-12-19T15:35:31.919693
4,68,0.002007007598876953,2,11,2025-12-19T15:35:31.921178
4,69,0.002005338668823242,3,15,2025-12-19T15:35:31.921178
4,70,10.002002239227295,3,16,2025-12-19T15:35:31.922188
4,55,0.002312898635864258,3,11,2025-12-19T15:35:31.922188
4,54,0.0009992122650146484,3,15,2025-12-19T15:35:31.922188
4,71,0,3,11,2025-12-19T15:35:31.923190
4,72,10.002124786376953,3,5,2025-12-19T15:35:31.923190
4,57,0.0010008811950683594,4,19,2025-12-19T15:35:31.923190
4,64,0.0055086612701416016,2,10,2025-12-19T15:35:31.924186
4,73,10.001007795333862,2,10,2025-12-19T15:35:31.924186
4,74,12.005007028579712,4,18,2025-12-19T15:35:31.925190
4,75,2.010988473892212,4,19,2025-12-19T15:35:31.925190
4,31,10.002514123916626,3,18,2025-12-19T15:35:31.925190
4,6,10.00100827217102,3,17,2025-12-19T15:35:31.926370
4,76,0.0009987354278564453,3,18,2025-12-19T15:35:31.926370
4,77,2.009528636932373,3,16,2025-12-19T15:35:31.926370
4,67,10.003005266189575,3,17,2025-12-19T15:35:31.927377
4,66,0.0015072822570800781,3,17,2025-12-19T15:35:31.927377
4,78,10.001009702682495,3,18,2025-12-19T15:35:31.927377
4,79,0.0010008811950683594,3,17,2025-12-19T15:35:31.928375
4,80,0.0015065670013427734,3,16,2025-12-19T15:35:31.928375
4,60,12.004012823104858,3,16,2025-12-19T15:35:31.928375
4,42,10.002519130706787,3,17,2025-12-19T15:35:31.929374
4,81,0.0010006427764892578,4,18,2025-12-19T15:35:31.929374
4,82,0.005528926849365234,3,16,2025-12-19T15:35:31.929374
4,83,0.0009975433349609375,4,19,2025-12-19T15:35:31.930375
4,84,12.00492000579834,3,15,2025-12-19T15:35:31.930375
4,85,10.005052089691162,3,17,2025-12-19T15:35:31.930375
5,55,0.001001596450805664,3,11,2025-12-19T15:35:31.989832
5,54,0.0009989738464355469,3,15,2025-12-19T15:35:31.989832
5,86,10.000998735427856,3,10,2025-12-19T15:35:31.991341
5,72,10.0,3,5,2025-12-19T15:35:31.991341
5,73,10.0,2,10,2025-12-19T15:35:31.991341
5,87,0.0009989738464355469,3,4,2025-12-19T15:35:31.992353
5,88,0,3,5,2025-12-19T15:35:31.992353
5,89,10.001505374908447,2,10,2025-12-19T15:35:31.993353
5,51,10.001006841659546,3,16,2025-12-19T15:35:31.993353
5,70,0.0009996891021728516,3,16,2025-12-19T15:35:31.994353
5,90,0.0010080337524414062,3,16,2025-12-19T15:35:31.994353
5,91,0.0009984970092773438,3,15,2025-12-19T15:35:31.995355
5,31,0.0010137557983398438,3,18,2025-12-19T15:35:31.995864
5,6,0.0025177001953125,3,17,2025-12-19T15:35:31.995864
