Generation,GenomeID,Fitness,Nodes,Connections,Timestamp
1,1,0.0020360946655273438,3,17,2025-12-19T16:54:41.883822
1,2,10.000966787338257,3,17,2025-12-19T16:54:41.883822
1,3,10.00171446800232,3,17,2025-12-19T16:54:41.884824
1,4,0.0010941028594970703,3,17,2025-12-19T16:54:41.885825
1,5,10.001994609832764,3,17,2025-12-19T16:54:41.886340
1,6,0.002684354782104492,3,17,2025-12-19T16:54:41.887345
1,7,0.00410914421081543,3,17,2025-12-19T16:54:41.888344
1,8,10.001003503799438,3,17,2025-12-19T16:54:41.889344
1,9,10.002511024475098,3,17,2025-12-19T16:54:41.890618
1,10,0.0020017623901367188,3,17,2025-12-19T16:54:41.891037
1,11,0.002016782760620117,3,17,2025-12-19T16:54:41.891037
1,12,0.002748727798461914,3,17,2025-12-19T16:54:41.892042
1,13,10.001991510391235,3,17,2025-12-19T16:54:41.893054
1,14,0.0005879402160644531,3,17,2025-12-19T16:54:41.893054
1,15,0.0020821094512939453,3,17,2025-12-19T16:54:41.894681
1,16,2.0055434703826904,3,17,2025-12-19T16:54:41.894681
1,17,0.0015101432800292969,3,17,2025-12-19T16:54:41.895694
1,18,0.0010082721710205078,3,17,2025-12-19T16:54:41.896704
1,19,0.0009942054748535156,3,17,2025-12-19T16:54:41.896704
1,20,0.0020122528076171875,3,17,2025-12-19T16:54:41.897703
1,21,10.00167989730835,3,17,2025-12-19T16:54:41.897703
1,22,10.00110387802124,3,17,2025-12-19T16:54:41.898704
1,23,10.000996828079224,3,17,2025-12-19T16:54:41.898704
1,24,0.0015876293182373047,3,17,2025-12-19T16:54:41.899703
1,25,10.001101016998291,3,17,2025-12-19T16:54:41.900724
1,26,0.0010294914245605469,3,17,2025-12-19T16:54:41.901034
1,27,12.005398273468018,3,17,2025-12-19T16:54:41.901034
1,28,12.00452971458435,3,17,2025-12-19T16:54:41.902086
1,29,0.0019996166229248047,3,17,2025-12-19T16:54:41.903100
1,30,10.002165794372559,3,17,2025-12-19T16:54:41.904093
2,14,10.001511335372925,3,17,2025-12-19T16:54:41.977470
2,31,0.002010345458984375,4,18,2025-12-19T16:54:41.978153
2,19,10.000998497009277,3,17,2025-12-19T16:54:41.978153
2,32,0.0020017623901367188,3,17,2025-12-19T16:54:41.979161
2,24,10.001088619232178,3,17,2025-12-19T16:54:41.979161
2,33,10.001235008239746,4,18,2025-12-19T16:54:41.980160
2,22,12.005730152130127,3,17,2025-12-19T16:54:41.981042
2,23,12.006556034088135,3,17,2025-12-19T16:54:41.981042
2,34,10.001523494720459,2,10,2025-12-19T16:54:41.982048
2,35,12.003998279571533,3,17,2025-12-19T16:54:41.983149
2,3,0.001538991928100586,3,17,2025-12-19T16:54:41.983149
2,36,0.002071857452392578,3,16,2025-12-19T16:54:41.984056
2,37,0.0016012191772460938,3,16,2025-12-19T16:54:41.984056
2,38,0.0010991096496582031,4,19,2025-12-19T16:54:41.984056
2,39,0.0009472370147705078,2,10,2025-12-19T16:54:41.985561
2,9,10.00100564956665,3,17,2025-12-19T16:54:41.986576
2,30,0.0008618831634521484,3,17,2025-12-19T16:54:41.987570
2,40,0.0026581287384033203,3,17,2025-12-19T16:54:41.987570
2,41,0.0010008811950683594,3,17,2025-12-19T16:54:41.989569
2,28,0.00099945068359375,3,17,2025-12-19T16:54:41.989569
2,5,0.0010693073272705078,3,17,2025-12-19T16:54:41.990965
2,42,10.00203251838684,3,16,2025-12-19T16:54:41.990965
2,43,10.0009446144104,4,18,2025-12-19T16:54:41.991971
2,27,10.001628398895264,3,17,2025-12-19T16:54:41.991971
2,13,10.0010986328125,3,17,2025-12-19T16:54:41.992976
2,44,10.002023458480835,2,10,2025-12-19T16:54:41.992976
2,45,12.003604888916016,4,19,2025-12-19T16:54:41.992976
2,46,10.000990390777588,3,16,2025-12-19T16:54:41.993976
2,47,12.003100872039795,3,16,2025-12-19T16:54:41.993976
2,48,10.003190994262695,2,11,2025-12-19T16:54:41.993976
3,36,10.000990152359009,3,16,2025-12-19T16:54:42.057826
3,37,10.000529527664185,3,16,2025-12-19T16:54:42.057826
3,49,0.0025148391723632812,2,10,2025-12-19T16:54:42.058824
3,43,0.0020444393157958984,4,18,2025-12-19T16:54:42.058824
3,5,12.003636837005615,3,17,2025-12-19T16:54:42.059835
3,50,0.0016028881072998047,4,17,2025-12-19T16:54:42.060821
3,19,10.002084732055664,3,17,2025-12-19T16:54:42.060821
3,32,0.002922534942626953,3,17,2025-12-19T16:54:42.061827
3,51,0.00287628173828125,3,17,2025-12-19T16:54:42.061827
3,9,10.000994443893433,3,17,2025-12-19T16:54:42.062928
3,40,0.004122018814086914,3,17,2025-12-19T16:54:42.063925
3,14,10.001083374023438,3,17,2025-12-19T16:54:42.063925
3,31,10.000979900360107,4,18,2025-12-19T16:54:42.064924
3,52,0.0005991458892822266,2,10,2025-12-19T16:54:42.064924
3,44,12.003021955490112,2,10,2025-12-19T16:54:42.066440
3,33,10.00121021270752,4,18,2025-12-19T16:54:42.066440
3,53,10.000999450683594,1,3,2025-12-19T16:54:42.067451
3,54,10.001997947692871,2,9,2025-12-19T16:54:42.067451
3,55,0.0010006427764892578,4,19,2025-12-19T16:54:42.068449
3,45,0.00043511390686035156,4,19,2025-12-19T16:54:42.068449
3,47,10.001002788543701,3,16,2025-12-19T16:54:42.069458
3,56,0.002002716064453125,4,19,2025-12-19T16:54:42.069458
3,57,10.00150179862976,4,18,2025-12-19T16:54:42.070450
3,58,0.0010025501251220703,4,19,2025-12-19T16:54:42.071020
3,59,0.0009996891021728516,4,18,2025-12-19T16:54:42.071020
3,23,0.0020034313201904297,3,17,2025-12-19T16:54:42.072028
3,22,10.001423597335815,3,17,2025-12-19T16:54:42.072028
3,60,0.0011248588562011719,3,16,2025-12-19T16:54:42.073042
3,61,10.000914096832275,3,17,2025-12-19T16:54:42.074034
3,62,10.003185749053955,4,19,2025-12-19T16:54:42.074034
4,36,10.002030372619629,3,16,2025-12-19T16:54:42.142184
4,37,10.000998258590698,3,16,2025-12-19T16:54:42.142615
4,63,0.0026013851165771484,4,17,2025-12-19T16:54:42.142615
4,64,10.001915216445923,3,15,2025-12-19T16:54:42.143622
4,9,10.000999689102173,3,17,2025-12-19T16:54:42.144693
4,40,10.001354455947876,3,17,2025-12-19T16:54:42.144693
4,65,10.002075672149658,3,17,2025-12-19T16:54:42.145625
4,14,0.0009777545928955078,3,17,2025-12-19T16:54:42.147080
4,31,10.002017736434937,4,18,2025-12-19T16:54:42.148077
4,66,0.0015473365783691406,4,17,2025-12-19T16:54:42.149126
4,67,0.003452777862548828,3,16,2025-12-19T16:54:42.150076
4,33,10.001099109649658,4,18,2025-12-19T16:54:42.151071
4,55,10.001092433929443,4,19,2025-12-19T16:54:42.152077
4,68,10.001507759094238,4,17,2025-12-19T16:54:42.152077
4,19,12.002678394317627,3,17,2025-12-19T16:54:42.153104
4,53,0.0010104179382324219,1,3,2025-12-19T16:54:42.154109
