Generation,GenomeID,Fitness,Nodes,Connections,Timestamp
1,1,12.002501964569092,3,17,2025-12-19T16:46:55.913224
1,2,0.0010085105895996094,3,17,2025-12-19T16:46:55.913224
1,3,0.001001596450805664,3,17,2025-12-19T16:46:55.914147
1,4,0.0030760765075683594,3,17,2025-12-19T16:46:55.914147
1,5,10.000924587249756,3,17,2025-12-19T16:46:55.914147
1,6,0.0010013580322265625,3,17,2025-12-19T16:46:55.915223
1,7,10.000999450683594,3,17,2025-12-19T16:46:55.915223
1,8,10.002512454986572,3,17,2025-12-19T16:46:55.916314
1,9,0.004003286361694336,3,17,2025-12-19T16:46:55.916314
1,10,10.001776695251465,3,17,2025-12-19T16:46:55.916314
1,11,2.0065371990203857,3,17,2025-12-19T16:46:55.917310
1,12,0.0018360614776611328,3,17,2025-12-19T16:46:55.917310
1,13,0.00165557861328125,3,17,2025-12-19T16:46:55.917964
1,14,0.0010027885437011719,3,17,2025-12-19T16:46:55.917964
1,15,0.0019996166229248047,3,17,2025-12-19T16:46:55.918970
1,16,0.0015082359313964844,3,17,2025-12-19T16:46:55.918970
1,17,10.002005577087402,3,17,2025-12-19T16:46:55.918970
1,18,10.001845598220825,3,17,2025-12-19T16:46:55.919976
1,19,12.0037260055542,3,17,2025-12-19T16:46:55.919976
1,20,20.019723892211914,3,17,2025-12-19T16:46:55.919976
1,21,10.001002788543701,3,17,2025-12-19T16:46:55.920976
1,22,0.001001119613647461,3,17,2025-12-19T16:46:55.921992
1,23,10.001003980636597,3,17,2025-12-19T16:46:55.921992
1,24,10.000998973846436,3,17,2025-12-19T16:46:55.923423
1,25,0,3,17,2025-12-19T16:46:55.924162
1,26,0.0005865097045898438,3,17,2025-12-19T16:46:55.924162
1,27,0.001016378402709961,3,17,2025-12-19T16:46:55.925170
1,28,0.0010097026824951172,3,17,2025-12-19T16:46:55.926189
1,29,0,3,17,2025-12-19T16:46:55.926189
1,30,12.009027481079102,3,17,2025-12-19T16:46:55.926189
2,29,10.002103328704834,3,17,2025-12-19T16:46:55.989853
2,31,0.0025184154510498047,3,17,2025-12-19T16:46:55.989853
2,32,0.003017902374267578,3,17,2025-12-19T16:46:55.990854
2,24,0.0010008811950683594,3,17,2025-12-19T16:46:55.991862
2,15,10.001439094543457,3,17,2025-12-19T16:46:55.992863
2,21,0.001004934310913086,3,17,2025-12-19T16:46:55.993862
2,33,0.0010046958923339844,3,12,2025-12-19T16:46:55.993862
2,34,10.000998973846436,3,17,2025-12-19T16:46:55.993862
2,35,10.0,2,11,2025-12-19T16:46:55.995651
2,23,0.0015027523040771484,3,17,2025-12-19T16:46:55.995651
2,9,10.00100302696228,3,17,2025-12-19T16:46:55.996659
2,36,0.0010004043579101562,3,17,2025-12-19T16:46:55.996659
2,8,0.0010027885437011719,3,17,2025-12-19T16:46:55.997662
2,25,0.0010004043579101562,3,17,2025-12-19T16:46:55.998661
2,37,0.0010082721710205078,3,16,2025-12-19T16:46:55.998661
2,19,10.000395059585571,3,17,2025-12-19T16:46:55.999718
2,17,0.002089977264404297,3,17,2025-12-19T16:46:55.999718
2,38,12.003506183624268,3,16,2025-12-19T16:46:56.000722
2,39,0.001008749008178711,3,16,2025-12-19T16:46:56.001763
2,40,12.004456996917725,3,16,2025-12-19T16:46:56.002719
2,41,0.0035066604614257812,4,19,2025-12-19T16:46:56.003731
2,30,0.0020186901092529297,3,17,2025-12-19T16:46:56.004267
2,7,10.000996351242065,3,17,2025-12-19T16:46:56.005284
2,42,10.000494480133057,3,16,2025-12-19T16:46:56.006293
2,43,10.002012729644775,2,11,2025-12-19T16:46:56.006293
2,20,10.000998735427856,3,17,2025-12-19T16:46:56.007294
