Generation,GenomeID,Fitness,Nodes,Connections,Timestamp
6,250,12.765748023986816,2,9,2025-12-19T15:20:51.827992
7,222,12.763755798339844,2,9,2025-12-19T15:24:22.304953
7,174,2.89068603515625,2,10,2025-12-19T15:24:22.305951
7,251,27.213579177856445,2,9,2025-12-19T15:24:22.306952
7,252,12.782457113265991,2,10,2025-12-19T15:24:22.308469
7,253,12.893975973129272,1,4,2025-12-19T15:24:22.309487
7,254,29.65085458755493,2,9,2025-12-19T15:24:22.310553
7,255,12.893437623977661,2,9,2025-12-19T15:24:22.311765
7,256,12.77706789970398,2,8,2025-12-19T15:24:22.313773
7,214,19.715221405029297,3,11,2025-12-19T15:24:22.314817
7,212,22.87128210067749,2,9,2025-12-19T15:24:22.315904
7,257,12.917771100997925,3,11,2025-12-19T15:24:22.316806
7,258,13.015441179275513,3,10,2025-12-19T15:24:22.317774
7,259,12.970839977264404,3,10,2025-12-19T15:24:22.318774
7,260,22.859593391418457,3,11,2025-12-19T15:24:22.319925
7,261,27.19440197944641,2,9,2025-12-19T15:24:22.319925
7,226,20.199198246002197,2,10,2025-12-19T15:24:22.321382
7,186,12.819740056991577,4,19,2025-12-19T15:24:22.322397
7,262,25.29587435722351,2,9,2025-12-19T15:24:22.323392
7,263,17.20226216316223,5,21,2025-12-19T15:24:22.323392
7,264,12.755144834518433,2,9,2025-12-19T15:24:22.324901
7,265,17.653501749038696,4,18,2025-12-19T15:24:22.324901
7,266,27.10651683807373,2,10,2025-12-19T15:24:22.325910
7,267,27.665169954299927,4,19,2025-12-19T15:24:22.326930
7,268,12.848450183868408,4,19,2025-12-19T15:24:22.328515
7,269,2.9278547763824463,3,12,2025-12-19T15:24:22.328515
7,270,5.161195755004883,4,19,2025-12-19T15:24:22.329523
7,188,12.994966268539429,3,10,2025-12-19T15:24:22.329523
7,240,2.8760883808135986,2,8,2025-12-19T15:24:22.330537
7,271,2.702383041381836,2,7,2025-12-19T15:24:22.331521
7,272,12.898256063461304,3,10,2025-12-19T15:24:22.331521
7,273,22.936391592025757,4,12,2025-12-19T15:24:22.332522
7,274,12.775253295898438,4,11,2025-12-19T15:24:22.332522
7,275,12.936562776565552,3,10,2025-12-19T15:24:22.333521
7,276,19.535414934158325,2,8,2025-12-19T15:24:22.333521
7,277,22.938108682632446,2,5,2025-12-19T15:24:22.333521
7,278,23.944197416305542,2,4,2025-12-19T15:24:22.335027
7,279,12.974550724029541,3,9,2025-12-19T15:24:22.335027
7,211,12.708982706069946,1,2,2025-12-19T15:24:22.336032
7,220,12.713437795639038,2,9,2025-12-19T15:24:22.336032
7,280,12.883429527282715,1,1,2025-12-19T15:24:22.337039
7,281,23.27895450592041,2,9,2025-12-19T15:24:22.337039
7,282,23.082927703857422,3,13,2025-12-19T15:24:22.338548
7,283,12.94866418838501,1,2,2025-12-19T15:24:22.338548
7,284,17.16726565361023,1,2,2025-12-19T15:24:22.339553
7,285,2.7686586380004883,1,1,2025-12-19T15:24:22.339553
7,286,12.860443353652954,1,1,2025-12-19T15:24:22.340558
7,287,12.754194498062134,1,1,2025-12-19T15:24:22.340558
7,288,12.720645189285278,2,9,2025-12-19T15:24:22.341557
7,289,3.798774003982544,3,10,2025-12-19T15:24:22.342555
7,290,26.418664932250977,1,2,2025-12-19T15:24:22.342555
8,273,22.72454071044922,4,12,2025-12-19T15:27:36.099187
8,276,17.234095811843872,2,8,2025-12-19T15:27:36.100877
8,291,19.574137449264526,3,10,2025-12-19T15:27:36.102405
8,292,27.152517557144165,4,11,2025-12-19T15:27:36.102405
8,293,3.068753957748413,4,11,2025-12-19T15:27:36.104947
8,294,22.79499650001526,3,8,2025-12-19T15:27:36.105938
8,295,12.93248176574707,3,10,2025-12-19T15:27:36.106938
8,296,22.76647448539734,2,8,2025-12-19T15:27:36.108443
8,297,5.132488012313843,2,8,2025-12-19T15:27:36.109311
8,290,2.872871160507202,1,2,2025-12-19T15:27:36.110321
8,278,19.571919918060303,2,4,2025-12-19T15:27:36.111533
8,298,2.774047613143921,2,4,2025-12-19T15:27:36.111533
8,299,12.903228521347046,3,11,2025-12-19T15:27:36.112625
8,300,10.505780220031738,2,9,2025-12-19T15:27:36.114160
8,301,12.797892570495605,3,11,2025-12-19T15:27:36.114160
8,302,5.153761625289917,3,6,2025-12-19T15:27:36.115261
8,303,22.965126514434814,2,4,2025-12-19T15:27:36.116275
8,304,31.533557176589966,1,3,2025-12-19T15:27:36.117835
8,305,2.960089921951294,2,4,2025-12-19T15:27:36.118847
8,306,12.850127935409546,1,2,2025-12-19T15:27:36.119848
8,307,12.83649492263794,2,3,2025-12-19T15:27:36.119848
8,308,2.7547404766082764,1,2,2025-12-19T15:27:36.120849
8,261,22.710256099700928,2,9,2025-12-19T15:27:36.121955
8,212,5.264028549194336,2,9,2025-12-19T15:27:36.121955
8,309,22.699756383895874,2,9,2025-12-19T15:27:36.122964
8,310,2.8738112449645996,2,9,2025-12-19T15:27:36.122964
8,311,2.7833163738250732,2,8,2025-12-19T15:27:36.123963
8,312,22.903417825698853,2,9,2025-12-19T15:27:36.123963
8,313,12.744640588760376,2,8,2025-12-19T15:27:36.124964
8,314,17.25904631614685,3,11,2025-12-19T15:27:36.125965
8,315,22.747857570648193,2,8,2025-12-19T15:27:36.127475
8,316,12.815978288650513,2,9,2025-12-19T15:27:36.128049
8,267,12.862661361694336,4,19,2025-12-19T15:27:36.128049
8,266,17.529720306396484,2,10,2025-12-19T15:27:36.129058
8,317,12.682660579681396,3,12,2025-12-19T15:27:36.130064
8,318,22.98578190803528,3,12,2025-12-19T15:27:36.131148
8,319,2.885077953338623,4,18,2025-12-19T15:27:36.132067
8,320,12.71675992012024,4,18,2025-12-19T15:27:36.133064
8,321,22.81633162498474,2,9,2025-12-19T15:27:36.133064
8,322,5.826190233230591,3,12,2025-12-19T15:27:36.134151
8,323,15.821800231933594,4,19,2025-12-19T15:27:36.135064
8,324,17.775387048721313,4,18,2025-12-19T15:27:36.135064
8,254,2.8024208545684814,2,9,2025-12-19T15:27:36.136099
8,251,19.58689308166504,2,9,2025-12-19T15:27:36.137536
8,325,22.689507961273193,2,9,2025-12-19T15:27:36.137536
8,326,23.04134249687195,2,8,2025-12-19T15:27:36.137536
8,327,17.123392581939697,2,9,2025-12-19T15:27:36.139042
8,328,15.1284818649292,2,9,2025-12-19T15:27:36.140049
8,329,11.383637428283691,2,8,2025-12-19T15:27:36.140049
8,330,12.815535068511963,3,10,2025-12-19T15:27:36.141048
9,321,17.220255374908447,2,9,2025-12-19T15:30:38.146714
9,324,27.835809469223022,4,18,2025-12-19T15:30:38.147722
9,331,2.830512046813965,2,8,2025-12-19T15:30:38.149804
9,332,2.7701916694641113,5,20,2025-12-19T15:30:38.150809
9,333,22.714187622070312,2,8,2025-12-19T15:30:38.151777
9,334,2.8029704093933105,1,3,2025-12-19T15:30:38.151777
9,335,12.830159902572632,3,11,2025-12-19T15:30:38.153286
9,336,12.909703731536865,3,10,2025-12-19T15:30:38.154298
9,337,12.842085599899292,3,12,2025-12-19T15:30:38.154298
9,312,24.04343557357788,2,9,2025-12-19T15:30:38.155635
9,315,22.756354331970215,2,8,2025-12-19T15:30:38.156644
9,338,2.6968531608581543,2,8,2025-12-19T15:30:38.157650
9,339,12.738523960113525,2,8,2025-12-19T15:30:38.158652
9,340,12.784265756607056,2,9,2025-12-19T15:30:38.159659
9,341,15.215386867523193,2,8,2025-12-19T15:30:38.159659
9,342,17.181517362594604,2,8,2025-12-19T15:30:38.160659
9,343,30.07099199295044,2,8,2025-12-19T15:30:38.160659
9,344,17.215667247772217,2,8,2025-12-19T15:30:38.161662
9,326,12.746959686279297,2,8,2025-12-19T15:30:38.161662
9,325,22.779931783676147,2,9,2025-12-19T15:30:38.163170
9,345,3.0043811798095703,2,8,2025-12-19T15:30:38.163170
9,346,27.088316202163696,2,9,2025-12-19T15:30:38.164180
9,347,2.837078809738159,2,7,2025-12-19T15:30:38.166694
9,348,5.158268928527832,2,8,2025-12-19T15:30:38.166694
9,349,2.918302297592163,2,9,2025-12-19T15:30:38.167700
9,350,2.818544864654541,2,8,2025-12-19T15:30:38.168702
9,351,15.286160469055176,2,7,2025-12-19T15:30:38.168702
9,352,12.815210819244385,3,9,2025-12-19T15:30:38.169711
9,292,12.899723291397095,4,11,2025-12-19T15:30:38.169711
9,294,12.760547637939453,3,8,2025-12-19T15:30:38.170702
9,353,5.670379638671875,4,10,2025-12-19T15:30:38.170702
9,354,12.88195276260376,3,7,2025-12-19T15:30:38.171701
9,355,22.725270748138428,3,7,2025-12-19T15:30:38.171701
9,356,2.9569034576416016,3,8,2025-12-19T15:30:38.171701
